Id,Slug,Title,Subtitle,HostSegmentTitle,ForumId,OrganizationName,EnabledDate,DeadlineDate,ProhibitNewEntrantsDeadlineDate,TeamMergerDeadlineDate,TeamModelDeadlineDate,ModelSubmissionDeadlineDate,FinalLeaderboardHasBeenVerified,HasKernels,OnlyAllowKernelSubmissions,HasLeaderboard,LeaderboardPercentage,LeaderboardDisplayFormat,EvaluationAlgorithmAbbreviation,EvaluationAlgorithmName,EvaluationAlgorithmDescription,EvaluationAlgorithmIsMax,MaxDailySubmissions,NumScoredSubmissions,MaxTeamSize,BanTeamMergers,EnableTeamModels,RewardType,RewardQuantity,NumPrizes,UserRankMultiplier,CanQualifyTiers,TotalTeams,TotalCompetitors,TotalSubmissions,ValidationSetName,ValidationSetValue,EnableSubmissionModelHashes,EnableSubmissionModelAttachments,HostName,CompetitionTypeId,image,internet,tabular,text,basketball,sports,multiclass classification,time series analysis,linguistics,forestry,cycling,binary classification,movies and tv shows,water bodies,board games,card games,regression,marketing,crime,manufacturing,housing,physics,finance,animals,food,artificial intelligence,recommender systems,hotels and accommodations,healthcare,banking,automobiles and vehicles,geography,business,demographics,mobile and wireless,diseases,plants,clothing and accessories,real estate,genetics,adversarial learning,languages,chemistry,weather and climate,literature,nlp,biology,crowdfunding,video,currencies and foreign exchange,news,psychology,computer vision,energy,geology,video games,medicine,astronomy,classification,signal processing,audio,optimization,earth science,research,cancer,text mining,robotics,art,atmospheric science,earth and nature,history,japan,cities and urban areas,geospatial analysis,football,neuroscience,people,education,holidays and cultural events,simulations,tpu,agriculture,covid19,drugs and medications,transportation,tensorflow,reinforcement learning,public health,biotechnology,health,numpy,science and technology,multilabel classification,retail and shopping,logistic regression,environment,public safety,beginner,pollution,primary and secondary schools,clustering,ensembling,computer science,games,puzzles,image classification,health conditions,video classification
8511,wustl-t81-558-washu-deep-learning-spring-2018,"Applications of Deep Learning(WUSTL, Spring 2018)",Predict the price of office supplies.,Community,21665,nan,02/25/2018 01:45:20,04/10/2018 23:59:00,,,,,True,False,False,True,30,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,10,2,20,False,False,,0.0,0,0.0,False,19,33,320,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8512,m2-miage-fst,M2 Miage - FST,"TP noté, fin du module FST",Community,20313,nan,02/12/2018 16:21:57,02/12/2018 19:00:00,,,,,True,False,False,True,40,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,2,2,1,True,False,,0.0,0,0.0,False,1,1,1,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8514,dmia-surnames-classification,DMIA sport intro: Surnames classification,"Определите слова, являющиеся фамилиями",Community,20047,nan,02/10/2018 14:29:27,02/23/2018 23:59:00,,,,,True,True,False,True,25,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,5,2,1,True,False,,0.0,0,0.0,False,113,113,896,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8525,unodatamining-2018-1,UNO Data Mining Competition,"MATH/STAT 4450/8456, Spring 2018, Contest #1",Community,20198,nan,02/11/2018 22:42:22,03/01/2018 05:59:00,,,,,True,True,False,True,100,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,50,2,3,False,False,,0.0,0,0.0,False,28,29,662,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8538,fgvc2018-flower,2018 FGCVx Flower Classification Challenge,"Fine-grained classification challenge spanning 1,000 species of flower.",Community,32148,nan,04/27/2018 14:14:22,06/11/2018 23:59:00,,,,,True,False,False,True,40,0.0,MeanBestErrorAtK,MeanBestErrorAtK,MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.,False,5,2,20,False,False,,0.0,0,0.0,False,25,39,507,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8540,talkingdata-adtracking-fraud-detection,TalkingData AdTracking Fraud Detection Challenge,Can you detect fraudulent click traffic for mobile app ads?,Featured,22686,TalkingData,03/05/2018 20:05:11,05/07/2018 23:59:00,04/30/2018 23:59:00,04/30/2018 23:59:00,05/22/2018 23:59:00,,True,True,False,True,18,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,5,2,20,False,True,USD,25000.0,3,1.0,True,3943,4610,68452,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8563,naive-bayes-como-benchmark,Naive Bayes como benchmark,"Predecir compra de un producto, comparando naive Bayes con otros!",Community,20612,nan,02/14/2018 15:58:20,02/23/2018 19:00:00,,,,,True,True,False,True,40,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,3,2,1,True,False,,0.0,0,0.0,False,18,18,108,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8564,iwildcam2018,iWildCam2018,FGVCx 2018. Classify the presence of animals in camera trap images.,Community,22583,nan,03/05/2018 03:48:39,06/04/2018 23:59:00,,,,,True,False,False,True,50,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,10,2,20,False,False,,0.0,0,0.0,False,10,12,68,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8569,curso-ciencia-datos-ugr-4,Curso en Ciencia de Datos de la UGR (4ª edición),"Competición para la cuarta edición del Curso ""Ciencia de Datos: Un Enfoque Práctico en la Era del Big Data""",Community,20736,nan,02/15/2018 13:16:16,03/13/2018 23:59:00,,,,,True,True,False,True,50,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,5,2,20,False,False,,0.0,0,0.0,False,5,7,22,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8573,testing-inclass-post-inclass-kernels,Testing InClass post InClass Kernels,This is a test of InClass Kernels,Community,20780,nan,02/16/2018 01:47:37,03/01/2018 23:59:00,,,,,True,True,False,True,40,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,2,2,20,False,False,,0.0,0,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,inwidyanatest,inwidyanatest,inwidyanatest,Community,25466,nan,03/21/2018 16:03:45,03/22/2018 23:59:00,,,,,True,False,False,True,0,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,2,2,20,False,False,,0.0,0,0.0,False,1,1,1,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8582,englishhandwritten,English Hand Written,English Hand written Recognition,Community,20932,nan,02/17/2018 16:39:41,03/31/2018 23:59:00,,,,,True,True,False,True,100,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,5,5,20,False,False,,0.0,0,0.0,False,1,1,4,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8586,avito-demand-prediction,Avito Demand Prediction Challenge,Predict demand for an online classified ad,Featured,31541,Avito,04/24/2018 21:44:34,06/27/2018 23:59:00,06/20/2018 23:59:00,06/20/2018 23:59:00,08/12/2018 23:59:00,,True,True,False,True,31,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,5,2,20,False,True,USD,25000.0,3,1.0,True,1868,2313,43509,,,False,False,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8590,hw2-activity-recognition-cse512-spr18,HW2: Activity Recognition,Use multiclass SVM for activity recognition using UCF101 (10 Classes),Community,20959,nan,02/17/2018 22:57:51,03/13/2018 23:59:00,,,,,True,True,False,True,100,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,2,2,1,True,False,,0.0,0,0.0,False,66,66,312,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,demo-shopee-iet-competition,Shopee-IET Machine Learning Competition,Image classification competition.,Community,21178,nan,02/20/2018 05:53:32,05/18/2018 23:59:00,,,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,2,2,20,False,False,,0.0,0,0.0,False,2,2,3,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8601,tap30challenge,Tap30 Challenge,Online Taxi Demand Prediction,Community,21330,nan,02/21/2018 16:16:20,03/02/2018 23:59:00,,,,,True,True,False,True,50,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,2,2,20,False,False,,0.0,0,0.0,False,64,66,289,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8606,testing-title-chabge,Testing Title Chabge,it s to check,Community,21128,nan,02/19/2018 17:38:04,03/08/2018 23:59:00,,,,,True,True,False,True,43,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,200,2,20,False,False,,0.0,0,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8653,elte-phys-photoz,ELTE_phys_photoz,Predict redhift from photometric data,Community,21423,nan,02/22/2018 16:34:08,03/20/2018 23:59:00,,,,,True,True,False,True,31,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,3,1,20,False,False,,0.0,0,0.0,False,36,36,151,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8657,no-recommendation-competition,No recommendation competition,Here I will test out some of the features of  kaggle InClass. A review will be posted in code,Community,22307,nan,03/02/2018 13:23:41,06/23/2018 23:59:00,,,,,True,True,False,True,49,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,2,2,20,False,False,,0.0,0,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,historical-figures,Historical Figures,Predict the popularity of historical figures,Community,21459,nan,02/22/2018 23:39:03,04/12/2018 23:59:00,,,,,True,True,False,True,5,0.0,R2Score,R^2 score (coefficient of determination),The coefficient of determination,True,6,1,20,False,False,,0.0,0,0.0,False,3,3,8,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,toxic-molecule-prediction,Toxic Molecule Prediction,Predict whether a molecule is toxic to humans,Community,23524,nan,03/10/2018 23:43:58,03/10/2018 11:00:00,,,,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,2,2,20,False,False,,0.0,0,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8666,homework-3-practice,Homework-3 [Practice],This is an optional homework for those who would like to improve their homework-3 solutions,Community,21563,nan,02/23/2018 20:45:56,05/01/2018 23:59:00,,,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,5,2,20,False,False,,0.0,0,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,clearnews-news-category-classification,ClearNews - news category classification,Classification of news categories,Community,21654,nan,02/24/2018 22:42:03,03/05/2018 23:59:00,,,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,3,2,20,False,False,,0.0,0,0.0,False,7,7,25,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8673,how-good-is-your-medium-article,How good is your Medium article?,Predict the number of recommendations for a Medium article,Community,22496,OpenDataScience [ods.ai],03/04/2018 10:13:57,11/25/2019 21:59:00,,,,,True,True,False,True,50,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,5,2,20,False,False,,0.0,0,0.0,False,1132,1134,10791,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679,testdmdelft,test_to_test,test_to_test,Community,21800,nan,02/26/2018 16:25:35,03/07/2018 23:59:00,,,,,True,True,False,True,30,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,2,2,20,False,False,,0.0,0,0.0,False,1,1,1,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8689,ai2,CS8750: AI 2 - Bird Recognition Competition,Find birds from aerial images,Community,22560,nan,03/04/2018 22:34:33,05/05/2018 04:59:00,,,,,True,True,False,True,50,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,10,2,20,False,False,,0.0,0,0.0,False,7,12,112,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8694,nru-itmo-how-many-ngrams,ITMO IINLP Lab #3,The People vs the Language Model,Community,21890,nan,02/27/2018 14:32:59,03/14/2018 23:59:00,,,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,100,2,20,False,False,,0.0,0,0.0,False,3,3,27,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8722,dathena-competition,Reputation Analysis - Dathena competition,Combine Sentiment analysis and Entities recognition methods to find the 10 most positive/negative files about each company.,Community,22220,nan,03/01/2018 20:29:38,03/11/2018 23:59:00,,,,,True,True,False,True,100,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,3,1,20,False,False,,0.0,0,0.0,False,6,10,50,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,text-relevance-competition-ir-2-ts-spring-2018,Text relevance competition IR 2 TS Spring 2018,Ранжирование документов по текстовой релевантности,Community,22316,nan,03/02/2018 15:13:01,04/13/2018 23:59:00,,,,,True,True,False,True,25,0.0,NDCG@{K},NDCG@{K},Normalized Discounted Cumulative Gain at K documents,True,10,2,1,True,False,,0.0,0,0.0,False,17,17,398,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732,track-nn-2018-spring-1,Введение в нейронные сети. ДЗ №1,Технотрек. ДЗ1,Community,25906,nan,03/24/2018 14:14:17,03/31/2018 23:59:00,,,,,True,True,False,True,30,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,3,2,1,True,False,,0.0,0,0.0,False,11,11,24,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,fungi-challenge-fgvc-2018,2018 FGCVx Fungi Classification Challenge,"Fine-grained classification challenge spanning 1,400 species of fungi.",Community,30764,nan,04/20/2018 23:31:54,06/11/2018 23:59:00,,,,,True,True,False,True,30,0.0,MeanBestErrorAtK,MeanBestErrorAtK,MeanBestErrorAtK - same metric as LSVRC (ImageNet) Scene Classification metric. Parameter K defines the number of predictions you take into account for each sample.,False,5,2,20,False,False,,0.0,0,0.0,False,18,22,134,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8743,active-learning-dm3-spring-2018,Active learning DM3 Spring 2018,Active learning competition,Community,22538,nan,03/04/2018 17:30:53,03/18/2018 23:59:00,,,,,True,True,False,True,100,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,10,2,1,True,False,,0.0,0,0.0,False,17,17,218,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
